Incident Date,Incident Time,Flight ID,Aircraft,Aviation Altitude,Altitude,Airport,Laser Color,Injury,City,State
10-Nov-16,0340,SWA604B,B737,,3000,RIC,Green,No,Richmond,Virginia
10-Nov-16,0349,N102HW,C172,,2300,IWA,Green,No,Phoenix,Arizona
10-Nov-16,0353,UPS663,B752,,6000,SDF,Green,No,Louisville,Kentucky
10-Nov-16,0416,UPS555,757,,17000,RGK,Green,No,Red Wing,Minnesota
10-Nov-16,0443,TV12,HELO,,1400,PDX,Green,No,Portland,Oregon
10-Nov-16,0445,SCHNR11,H47,,6500,PRB,Green,No,Paso Robles,California
10-Nov-16,0514,SKW3087,CRJ7,,4000,SAT,Green,No,San Antonio,Texas
10-Nov-16,0528,AAL1926,A321,,16000,SFO,Green,No,San Francisco,California
10-Nov-16,0531,FDX1813,A306,,11000,TCY,Green,No,Tracy,California
10-Nov-16,0600,ASA812,B737,,4500,SJC,Green,No,San Jose,California
10-Nov-16,0720,ASA3,B738,,5000,SEA,Green,No,Seattle,Washington
10-Nov-16,2320,RPA4555,E170,,4000,CLT,Green,No,Charlotte,North Carolina
10-Nov-16,2350,DAL1127,MD90,,1800,BNA,Green,No,Nashville,Tennessee
11-Nov-16,0039,DAL345,B752,,13000,ATL,Green,No,Atlanta,Georgia
11-Nov-16,0042,DAL1772,A332,,13000,ATL,Green,No,Atlanta,Georgia
11-Nov-16,0042,DAL952,B737,,13000,ATL,Green,No,Atlanta,Georgia
11-Nov-16,0048,SKW4511,CRJ2,,2400,FWA,Green,No,Fort Wayne,Indiana
11-Nov-16,0056,ASQ5570,CRJ9,,8000,MSP,Green,No,Minneapolis,Minnesota
11-Nov-16,0106,JIA5454,CRJ2,,4000,CLT,Green,No,Charlotte,North Carolina
11-Nov-16,0110,ASH5928,CRJ9,,8000,ELP,Green,No,El Paso,Texas
11-Nov-16,0112,N452DD,C206,,5500,MFE,Green,No,McAllen,Texas
11-Nov-16,0130,NKS719,A320,,11000,DEN,Green,No,Denver,Colorado
11-Nov-16,0155,N441CA,C172,,1000,CRQ,Green,No,Carlsbad,California
11-Nov-16,0201,SWA420,B737,,2000,PBI,Green,No,West Palm Beach,Florida
11-Nov-16,0210,AJI152,BE20,,24000,ICT,Green,No,Wichita,Kansas
11-Nov-16,0210,ENV3866,CRJ9,,5000,BNA,Green,No,Nashville,Tennessee
11-Nov-16,0220,SKW4512,CRJ7,,8000,BOI,Green,No,Boise,Idaho
11-Nov-16,0250,AMF1067,SW4,,7000,PHX,Green,No,Phoenix,Arizona
11-Nov-16,0310,N73YB,DV20,,9000,BOI,Green,No,Boise,Idaho
11-Nov-16,0325,N561SR,C560,,1500,VNY,Green,No,Van Nuys,California
11-Nov-16,0353,UPS1275,B 764,,13800,LEX,Green,No,Lexington,Kentucky
11-Nov-16,0356,N30DD,RV6,,1500,WVI,green,,Watsonville,California
11-Nov-16,0414,N8846U,C172,,1400,SNS,Green,No,Salinas,California
11-Nov-16,0446,SKW4985,CRJ2,,6000,SFO,Green,No,San Francisco,California
11-Nov-16,0447,ASA304,B737,,6000,SFO,Green,No,San Francisco,California
11-Nov-16,0530,FDX28,B788,,6000,OAK,Green,No,Oakland,California
11-Nov-16,0540,CPZ5825,E75S,,34000,FAT,Green,No,Fresno,California
11-Nov-16,0605,SWA600,B737,,21000,SAC,Green,No,Sacramento,California
11-Nov-16,0733,CHP43,GA8,,6500,FAT,green,,Fresno,California
11-Nov-16,0944,UPS1219,B757,,15000,SDF,Green,No,Louisville,Kentucky
11-Nov-16,2330,AAL1612,B757,,6000,MIA,Green,No,Miami,Florida
11-Nov-16,2332,UPS1207,B757,,12000,SDF,Green,No,Louisville,Kentucky
12-Nov-16,0020,CRF23,HELO,,5000,ROW,Green,No,Roswell,New Mexico
12-Nov-16,0030,KLM255,B777,,38000,OXI,Green,No,Knoxville   ,Tennessee
12-Nov-16,0037,SWA513,B737,,7000,SAT,Green,No,San Antonio,Texas
12-Nov-16,0038,SCM57,LR55,,2300,HOU,Green,No,Houston,Texas
12-Nov-16,0115,ASH5938,CRJ2,,9000,PHX,Green,No,Phoenix,Arizona
12-Nov-16,0115,MES5938,CRJ9,,9000,PHX,Green,No,Phoenix,Arizona
12-Nov-16,0130,SKW381E,CRJ2,,9000,TUS,Green,No,Tucson,Arizona
12-Nov-16,0148,N880MR,C25B,,4000,OAK,Green,No,Oakland,California
12-Nov-16,0153,AAL636,A320,,5500,LAS,Green,No,Las Vegas,Nevada
12-Nov-16,0155,CPZ6056,E75L,,8000,SMF,Green,No,Sacramento,California
12-Nov-16,0200,SWA3389,B737,,3000,BUR,Green,No,Burbank,California
12-Nov-16,0210,AAL1355,B738,,6000,PHX,Green,No,Phoenix,Arizona
12-Nov-16,0210,ASH5931,CRJ9,,8400,FAT,Green,No,Fresno,California
12-Nov-16,0315,DPJ817,C560,,9000,GSO,Green,No,Greensboro,North Carolina
12-Nov-16,0324,SKW4608,CRJ7,,5000,LAX,Green,No,Los Angeles,California
12-Nov-16,0347,DAL2241,B712,,4000,ORD,Green,No,Chicago,Illinois
12-Nov-16,0353,PHI53,AS50,,7000,ABQ,Green,No,Albuquerque,New Mexico
12-Nov-16,0404,AAL1998,A320,,12000,CLT,Green,No,Charlotte     ,North Carolina
12-Nov-16,0415,SHARK40,C130,,1800,MSP,Green,No,Minneapolis,Minnesota
12-Nov-16,0501,SWA274,B737,,12000,DFW,Green,No,Dallas-Fort Worth,Texas
12-Nov-16,0510,ABLE1,B206,,2000,OMA     ,Red,No,Omaha   ,Nebraska
12-Nov-16,0524,OXF745,DA42,,3000,PHX,UNKN,No,Phoenix,Arizona
12-Nov-16,0545,N200WA,PA28,,2800,SMF,Green,No,Sacramento,California
12-Nov-16,0815,SHRF1,B206,,3800,GEG,Green,No,Spokane,Washington
12-Nov-16,2311,ASH6193,CRJ7,,98400,IND,Green,No,Indianapolis,Indiana
12-Nov-16,2329,JIA5018,CRJ7,,4000,LUK,Green,No,Cincinnati,Ohio
12-Nov-16,2335,LN772SB,C560,,11000,CTZ,UNKN,No,Clinton,North Carolina
13-Nov-16,0005,N4367D,P32R,,3000,RBO,Green,No,Robstown,Texas
13-Nov-16,0012,SWA5667,B737,,3300,IND,Green,No,Indianapolis,Indiana
13-Nov-16,0028,N1221G,GALX,,5000,HOU,Green,No,Houston,Texas
13-Nov-16,0029,ASA755,B739,,34000,DFW,Green,No,Dallas-Fort Worth,Texas
13-Nov-16,0038,SCM55,LJ55 (GATES LEARJET,,2300,HOU  ,Green,No,Houston,Texas
13-Nov-16,0048,RPA4442,E170,,2500,IND,Green,No,Indianapolis,Indiana
13-Nov-16,0052,N421ER,C172,,2500,DVT,Green,No,Phoenix,Arizona
13-Nov-16,0059,SWA4537,B737,,8000,PHX,Green,No,Phoenix,Arizona
13-Nov-16,0103,SWA3522,B737,,5000,TPA,Green,No,Tampa,Florida
13-Nov-16,0116,SWA4536,B737,,8000,PHX,Green,No,Phoenix,Arizona
13-Nov-16,0150,GTI8026,B747,,4000,SJU,Green,No,San Juan,Puerto Rico
13-Nov-16,0200,RDDL47,C172,,7500,SEZ,Green,YES,Sedona,Arizona
13-Nov-16,0200,SWA3909,B733,,7000,PHX,Green,No,Phoenix,Arizona
13-Nov-16,0215,AAL488,A319,,4000,PHX,Green,No,Phoenix,Arizona
13-Nov-16,0217,N619RB,R44,,20000,PDK,Green,No,Atlanta,Georgia
13-Nov-16,0224,N906TF,FA7X,,9000,LEE,Green,No,Leesburg,Florida
13-Nov-16,0225,N144KA,R44,,2000,SLE,Green,No,Salem,Oregon
13-Nov-16,0225,N441KA,R22 (ROBINSON - R-2,,2000,SLE,Green,No,Salem,Oregon
13-Nov-16,0240,SKW3073,CRJ2,,6000,SNS,Green,No,Salinas,California
13-Nov-16,0253,LSFD1,EC,,100000,SJC,Blue,No,San Jose,California
13-Nov-16,0305,RPA3471,E75S,,3000,IND,Green,No,Indianapolis,Indiana
13-Nov-16,0313,N922DD,R22,,1600,UAO,Green,No,Aurora,Oregon
13-Nov-16,0345,VW02,HELO,,3000,LAS,Green,No,Las Vegas,Nevada
13-Nov-16,0353,LNSFD1,HELO ,,1000,SJU,Blue,No,San Juan,Puerto Rico
13-Nov-16,0410,UAL461,B738,,7000,LAS,Green,No,Las Vegas,Nevada
13-Nov-16,0412,SKW3462,E75L,,6000,SBD,Green-Red,No,San Bernardino,California
13-Nov-16,0420,AAL2007,E190,,7000,EWR,Green,No,Newark,New Jersey
13-Nov-16,0436,SKW5576,E75L,,11000,SFO,Green,No,San Francisco,California
13-Nov-16,0717,AAL311,B738,,15000,DEN,Green,No,Denver,Colorado
13-Nov-16,0735,SKW5040,CRJ2,,3000,SBA,Green,No,Santa Barbara,California
13-Nov-16,2240,EJA397,C680,,3000,AGC,Green,No,Pittsburgh,Pennsylvania
13-Nov-16,2333,ASH6185,E75L,,6000,PBI,Red,No,West Palm Beach,Florida
13-Nov-16,2333,C1704,C130,,3000,TPA,Green,No,Tampa,Florida
13-Nov-16,2343,N119KS,C172,,2500,CAK,Green,No,Akron,Ohio
13-Nov-16,2345,CG0000,C130,,3000,BKV,Green,No,Brooksville,Florida
14-Nov-16,0003,DLH429,A333,,5000,CLT,Green,No,Charlotte,North Carolina
14-Nov-16,0030,N322AL,R44,,1100,BQN,Green,No,Aguadilla,Puerto Rico
14-Nov-16,0045,N769WT,BE35,,3500,MCB,Green,No,McComb,Mississippi
14-Nov-16,0128,SWA102,B737,,6000,HOU,Green,No,Houston,Texas
14-Nov-16,0138,N132MH,R22,,5000,OGD,Green,No,Ogden,Utah
14-Nov-16,0145,GTI821,B762,,6000,GSO,Green,No,Greensboro,North Carolina
14-Nov-16,0155,ASQ4146,E45X,,10000,IAH,Green,No,Houston,Texas
14-Nov-16,0155,DAL1858,B712,,12500,SLC,Green,No,Salt Lake City,Utah
14-Nov-16,0200,ASQ2782,CRJ2,,10000,BTR,Green,No,Baton Rouge,Louisiana
14-Nov-16,0215,N55TP,R22,,1500,FUL,Green,No,Fullerton,California
14-Nov-16,0215,SKW4524,CRJ9,,5600,SLC,Green,No,Salt Lake City,Utah
14-Nov-16,0336,RVF844,DH8D,,3000,ENA,Green,No,KENAI,Alaska
14-Nov-16,0410,WJA1166,B737,,7000,MCO,Green,No,Orlando,Florida
14-Nov-16,0453,FDX1630,A306,,8000,VHP,Green,No,Indianapolis,Indiana
14-Nov-16,0457,FDX1629,DC10,,8000,IND,Green,No,Indianapolis,Indiana
14-Nov-16,0459,FDX1604,B767,,8000,VHP,Green,No,Indianapolis,Indiana
14-Nov-16,0600,MHO227,C208,,6000,HNL,Green,No,Honolulu,Hawaii
14-Nov-16,0604,ASH5771,CRJ9,,14000,GJT,Green,No,Grand Junction,Colorado
14-Nov-16,0609,SKW5300,CRJ7,,8000,GJT,Green,No,Grand Junction,Colorado
14-Nov-16,0619,LN520MC,BE20,,12900,GJT,Green,No,Grand Junction,Colorado
14-Nov-16,0619,N520MC,BE20,,12900,GJT,Green,No,Grand Junction,Colorado
14-Nov-16,2227,BTQ566,PC12,,12000,ABQ,Green,No,Albuquerque,New Mexico
14-Nov-16,2335,AMF7106,E-120,,3000,BQN,Green,No,Aguadilla,Puerto Rico
14-Nov-16,2345,SWA2824,B733,,6500,DTW,Green,No,Detroit,Michigan
15-Nov-16,0008,N75332,PA32,,5000,PNS,Green,No,Pensacola,Florida
15-Nov-16,0029,DAL1267,MD88,,300,DTW,Green,No,Detroit,Michigan
15-Nov-16,0035,N488GB,F2TH/L,,500,GRB,Green,No,Green Bay,Wisconsin
15-Nov-16,0038,N844DT,R44,,4100,EUL,Green,No,Caldwell,Idaho
15-Nov-16,0100,LYM375,SW4/G,,7000,GJT,UNKN,No,Grand Junction,Colorado
15-Nov-16,0229,JBU1837,E190,,8700,DET,Green,No,Detroit,Michigan
15-Nov-16,0230,FFT265,A319,,6000,ONT,Green,No,Ontario,California
15-Nov-16,0300,EDV3697,CRJ9,,800,JAX,Green,No,Jacksonville,Florida
15-Nov-16,0325,RDDL454,C172,,500,MLB,Green,No,Melbourne,Florida
15-Nov-16,0330,N872J,C25B,,40000,GJT,Green,No,Grand Junction,Colorado
15-Nov-16,0343,UAL307,B739,,9000,LAX,Green,No,Los Angeles,California
15-Nov-16,0355,EDV3617,CRJ9,,1700,GRR,Green,No,Grand Rapids,Michigan
15-Nov-16,0355,UAL350,B737,,6000,SAT,Green,No,San Antonio,Texas
15-Nov-16,0432,UAL1728,B757,,700,SFO,Green,No,San Francisco,California
15-Nov-16,0448,SWA2459,B737,,24000,SAN,Green,No,San Diego,California
15-Nov-16,0618,BLINR27,C17,,9700,SUU,Green,No,Fairfield,California
15-Nov-16,1050,UPS802,B757,,34000,DEN,Green,No,Denver,Colorado
15-Nov-16,2320,N88JA,C172,,4000,DAY,Green,No,Dayton,Ohio
15-Nov-16,2336,VENOM504,H60,,500,JAX,Green,No,Jacksonville,Florida
15-Nov-16,2340,N215TA,C208,,2000,SJU,Green,No,San Juan,Puerto Rico
16-Nov-16,0004,MEDFLT4,EC30 (EUROCOPTER -,,2000,CAK,Green,No,Akron,Ohio
16-Nov-16,0006,ASQ4161,E45X,,24000,FGX,White,No,Flemingsburg,Kentucky
16-Nov-16,0023,N782WW,C172,,4500,MLB,Green,No,Melbourne,Florida
16-Nov-16,0052,N78CA,B350,,4000,HOU,Green,No,Houston,Texas
16-Nov-16,0053,SWA47,B733,,6000,HOU,Green,No,Houston,Texas
16-Nov-16,0104,N130EE,EC130,,1000,CAK,Green,No,Akron,Ohio
16-Nov-16,0109,ASH5828,CRJ9,,8000,HOU,Green,No,Houston,Texas
16-Nov-16,0134,SWA3504,B737,,5000,JOT,Green,No,Joliet,Illinois
16-Nov-16,0140,N889LB,C172,,2000,VNY,Green,No,Van Nuys,California
16-Nov-16,0145,ASA356,B737,,6000,OAK,Green,No,Oakland,California
16-Nov-16,0155,N787LP,LJ60,,3000,ORD,Green,No,Chicago,Illinois
16-Nov-16,0205,N7534L,R22,,500,LGB,Green,No,Long Beach,California
16-Nov-16,0400,N132CP,SR20,,1500,STP,Green,No,St. Paul,Minnesota
16-Nov-16,0405,PAC238,B748,,5000,LAX,Green,No,Los Angeles,California
16-Nov-16,0413,UPS1231,A306,,14000,LEX,Green,No,Lexington,Kentucky
16-Nov-16,0414,SWA2573,B737,,2400,SAN,Green,No,San Diego,California
16-Nov-16,0455,DAL797,MD88,,11000,ICT,Green,No,Wichita,Kansas
16-Nov-16,0638,UAL1813,B739,,2200,LAX,White,NO,Los Angeles,California
16-Nov-16,0644,AIRR1,HELO,,1600,OKC,Green,No,Oklahoma City,Oklahoma
16-Nov-16,0649,ASA300,B739,,26000,SFO,Green,No,San Francisco,California
16-Nov-16,0649,ASAA300,B739 ,,26000,PYE,Green,No,Point Reyes,California
16-Nov-16,0652,SKW4472,E170,,33000,SFO,Green,No,San Francisco,California
16-Nov-16,0825,UAL364,B738,,3000,OGG,Green,No,Kahului,Hawaii
16-Nov-16,1117,N305DL,CL35,,5000,AGC,Green,No,Pittsburgh ,Pennsylvania
16-Nov-16,2232,NEWS2,HELO,,1500,CGS,Green,No,Washington,District of Columbia
16-Nov-16,2256,RANGER4,B206,,1900,STP,Green,No,St. Paul,Minnesota
16-Nov-16,2300,N20376,C172,,7700,MOL,Green,No,Montebello,Virginia
16-Nov-16,2309,DAL2065,MD88,,6000,FLL,Green,No,Fort Lauderdale ,Florida
16-Nov-16,2328,LOF4611,E145,,8000,HSV,Blue,No,Huntsville,Alabama
16-Nov-16,2332,N538DS,DA20,,1000,FLL,Green,No,Fort Lauderdale,Florida
16-Nov-16,2333,JBU174,A320,,6000,FLL,Green,No,Fort Lauderdale,Florida
16-Nov-16,2346,N680MW,B190,,17000,BJI,Green,No,Bemidji,Minnesota
16-Nov-16,2351,N957TC,C172,,600,VRB,Green,No,Vero Beach,Florida
16-Nov-16,2356,RNGR4,B04,,1900,STP,Green,No,St. Paul,Minnesota
17-Nov-16,0008,TROOPER,B206,,2000,FNT,Green,No,Flint,Michigan
17-Nov-16,0011,ENY3291,E170,,3000,DFW,Blue,No,Dallas-Fort Worth,Texas
17-Nov-16,0020,TCF2725,E170,,12000,BWI,Green,No,Baltimore,Maryland
17-Nov-16,0030,N6023V,C172,,3000,SDL,Green,No,Scottsdale,Arizona
17-Nov-16,0033,N874WD,CL30,,40,DFW,Green,No,Dallas-Fort Worth,Texas
17-Nov-16,0043,MUSSEL7,UH1,,1500,ADW,Green,No,Camp Springs,Maryland
17-Nov-16,0046,REEL63,C560,,4000,DFW,Green,No,Dallas-Fort Worth,Texas
17-Nov-16,0051,DAL1357,A319,,2500,DTW,Green,No,Detroit,Michigan
17-Nov-16,0110,N1674E,C172,,3000,FSD,Green,No,Sioux Falls,South Dakota
17-Nov-16,0114,AAL1774,A319/L,,110,ATL,Green,No,Atlanta,Georgia
17-Nov-16,0116,QXE509,DH8D,,6000,SEA,Green,No,Seattle,Washington
17-Nov-16,0118,N7679S,HELO,,3000,ISP,Green,No,Islip,New York
17-Nov-16,0120,AAL673,A320,,3000,IAH,Green,No,Houston,Texas
17-Nov-16,0130,DAL1731,B753,,4000,MCO,Green,No,Orlando,Florida
17-Nov-16,0145,May-77,FUJI - T-1,,5000,ABI  ,Green,No,Abilene,Texas
17-Nov-16,0145,MAZE77,BE40,,5000,ABI  ,Green,No,Abilene,Texas
17-Nov-16,0200,N823SP,M20P,,100,ELP,Green,No,El Paso,Texas
17-Nov-16,0210,ASQ3947,E45X,,16000,BPT,Blue,No,Beaumont-Port Arthur,Texas
17-Nov-16,0225,ENY3472,CRJ2,,8000,DPA,Green,No,Chicago-West Chicago,Illinois
17-Nov-16,0230,QXE645,DH8D,,4000,MYV,Green,No,Marysville,California
17-Nov-16,0243,MMY223,C172,,5500,MYV,Green,No,Marysville,California
17-Nov-16,0255,HOR645,DH8D ,,4000,MYV,Green,No,Marysville,California
17-Nov-16,0315,SWA303,B737,,6000,SLC,Green,No,Salt Lake City,Utah
17-Nov-16,0324,SWA2133,B737,,5000,HFD,Green,No,Hartford,Connecticut
17-Nov-16,0337,N278AB,BE9L,,4000,DVK,Green,No,Danville,Kentucky
17-Nov-16,0340,LG709MT,HELO,,3000,TUL,Green,No,Tulsa,Oklahoma
17-Nov-16,0340,LN709MT,HELO ,,3000,TUL,Green,No,Tulsa,Oklahoma
17-Nov-16,0349,QXE811,DH8D,,2500,FBK,Green,No,Fairbanks,Alaska
17-Nov-16,0352,N444BC,C750,,4000,SAT,Green,No,San Antonio,Texas
17-Nov-16,0403,UPS3271,B752,,15800,SDF,Green,No,Louisville,Kentucky
17-Nov-16,0418,ASA703,B737,,5000,SEA,Green,No,Seattle,Washington
17-Nov-16,0428,FDX1672,B752,,24000,SDF,Green,No,Louisville,Kentucky
17-Nov-16,0449,N80VM,C25B,,1600,SEA,Green,No,Seattle,Washington
17-Nov-16,0458,UPS1085,A306,,1200,LEX,Green,No,Lexington,Kentucky
17-Nov-16,0509,SKW5444,E75L,,7000,SNA,Green,No,Santa Ana,California
17-Nov-16,0541,TRP3,B206 ,,1600,FNT,Green,No,Flint,Michigan
17-Nov-16,0601,ASH5911,CRJ9,,6000,PHX,Green,No,Phoenix,Arizona
17-Nov-16,0650,ASA104,B739,,17000,PAE,Green,No,Everett,Washington
17-Nov-16,0650,FRBD 20,PC12,,8500,PHX,Green,No,Phoenix,Arizona
17-Nov-16,0744,UAL995,B777,,12000,CCR,Green,No,Concord,California
17-Nov-16,0828,POLICE1,HELO,,700,FAT,Green,No,Fresno,California
17-Nov-16,2352,DAL907,B712,,9000,JAN,Green,No,Jackson    ,Mississippi
18-Nov-16,0006,RPA4622,E175,,4000,LGA,Green,No,New York,New York
18-Nov-16,0007,SKW4452,CRJ2,,7000,DTW,Green,No,Detroit,Michigan
18-Nov-16,0007,SKW4518,CRJ2,,7000,DTW,Green,No,Detroit,Michigan
18-Nov-16,0021,N9587L,AA5,,25,5R2,Green,No,Ocean Springs,Mississippi
18-Nov-16,0033,VVLT624,P3,,5500,JAX,Green,No,Jacksonville,Florida
18-Nov-16,0100,ENY3408,E145,,4000,ORD,Green,No,Chicago,Illinois
18-Nov-16,0125,JIA5566,CRJ9,,6000,CLT,Green,No,Charlotte,North Carolina
18-Nov-16,0130,MRA685,C208,,2000,EUG,Green,No,Eugene,Oregon
18-Nov-16,0135,N9810Y,M20P,,2500,SAU,Green,No,Sausalito,California
18-Nov-16,0145,TEAM49,DC10,,9000,PHL,Green,No,Philadelphia,Pennsylvania
18-Nov-16,0150,AAL1058,B737,,12500,LAS,Green,No,Las Vegas,Nevada
18-Nov-16,0154,N736KN,C172,,5200,OGD,Green,No,Ogden,Utah
18-Nov-16,0209,N35RF,GALX,,17000,PVF,Green,No,Placerville,California
18-Nov-16,0215,N841DW,C56X,,16500,PVF,Green,No,Placerville,California
18-Nov-16,0219,PCM7688,C208,,1600,ONT,Green,No,Ontario,California
18-Nov-16,0225,N73785,C172,,2000,SAC,Green,No,Sacramento,California
18-Nov-16,0225,PHIMED1,HELO,,800,IAH,Green,No,Houston,Texas
18-Nov-16,0230,C2707,C130,,9000,STS,Green,No,Santa Rosa,California
18-Nov-16,0245,SWA797,B737,,1000,SNA,Green,No,Santa Ana,California
18-Nov-16,0255,ASQ2763,E145,,3000,DFW,Green,No,Dallas-Fort Worth,Texas
18-Nov-16,0312,SWA633,B737,,4500,LAX,Green,No,Los Angeles,California
18-Nov-16,0320,DAL1085,B739/L,,24000,LAN,Green,No,Lansing,Michigan
18-Nov-16,0328,AAL627,A319,,1000,PHX,Green,No,Phoenix,Arizona
18-Nov-16,0330,EA50,HELO,,3000,LAS,Green,No,Las Vegas,Nevada
18-Nov-16,0342,RPA3532,E170,,2300,SDF,Green,No,Louisville,Kentucky
18-Nov-16,0421,URF157,PC12,,25000,SBP,Green,No,San Luis Obispo,California
18-Nov-16,0433,JIA5391,CRJ7,,3000,DTW,Green,No,Detroit,Michigan
18-Nov-16,0449,DAL1100,B712,,8000,LAS,Green,No,Las Vegas,Nevada
18-Nov-16,0510,FDX2099,B752,,5000,ATL,Green,No,Atlanta,Georgia
18-Nov-16,0524,GTI421,B762,,260,BLF,Green,No,Bluefield,West Virginia
18-Nov-16,0528,N436EA,BE20,,7000,RBD,Green,No,Dallas   ,Texas
18-Nov-16,0535,UAL73,B739,,8000,HNL,Green,No,Honolulu,Hawaii
18-Nov-16,0650,N351FB,PC12 (PILATUS - Eag,,8500,PHX,Green,No,Phoenix,Arizona
18-Nov-16,0726,N450BD,GLF3,,5000,VNY,Blue,No,Van Nuys,California
18-Nov-16,0910,CPA881,B777,,30000,MRY,Blue,No,Monterey,California
18-Nov-16,1950,N737DW,C172,,1600,VNY,White,No,Van Nuys,California
18-Nov-16,2140,N124LN,AS350,,1000,RYY,Green,No,Atlanta,Georgia
18-Nov-16,2227,JBU1937,A320,,5500,SJU,Green,No,San Juan,Puerto Rico
18-Nov-16,2312,AMF6910,BE19,,4000,BQN,Green,No,Aguadilla,Puerto Rico
19-Nov-16,0013,VVLL887,P8,,4000,BHM,Green,No,Birmingham,Alabama
19-Nov-16,0014,N701AL,C525,,2300,TCL,Green,No,Tuscaloosa,Alabama
19-Nov-16,0034,N846JS,C560,,3000,MYR,Green,No,Myrtle Beach,South Carolina
19-Nov-16,0035,N322MS,SR22,,3000,MYR,Green,No,Myrtle Beach,South Carolina
19-Nov-16,0120,SH079,TEX2,,1500,PNS,Green,No,Pensacola,Florida
19-Nov-16,0120,SHOOTR79,TEX2 (HAWKER BEECHC,,1500,PNS,Green,No,Pensacola,Florida
19-Nov-16,0130,DAL1285,B739,,4000,PBI,Green,No,West Palm Beach,Florida
19-Nov-16,0130,UPS403,B767,,9000,MIA,Green,No,Miami,Florida
19-Nov-16,0140,OMAHA79,AS50,,3300,RIV,Green,No,Riverside,California
19-Nov-16,0150,SWA1432,B737,,7500,HOU,Green,No,Houston,Texas
19-Nov-16,0212,PCM7680,C208,,5000,ONT,Green,No,Ontario,California
19-Nov-16,0216,SWA3453,B737,,170,FFZ,Green,No,Mesa   ,Arizona
19-Nov-16,0232,LN707MS,PC12,,4300,PSC,Green,No,Pasco,Washington
19-Nov-16,0233,SBS4546,SF34,,7,TJSJ,Green,No,San Juan,Puerto Rico
19-Nov-16,0236,AAL2004,B752/Z,,170,FFZ,Green,No,Mesa   ,Arizona
19-Nov-16,0258,N346CP,C172,,1800,CRQ,Blue,No,Carlsbad,California
19-Nov-16,0300,SWA974,B737,,1000,SNA,Green,No,Santa Ana,California
19-Nov-16,0326,QXE464,DH8D,,3000,PDX,Green,No,Portland,Oregon
19-Nov-16,0420,MHO814,C208,,500,LAX,Green,No,Los Angeles,California
19-Nov-16,0745,N568TT,BE20,,2000,OAK,Green,No,Oakland,California
19-Nov-16,1115,DAL232,A319,,8000,SYR,Green,No,Syracuse,New York
19-Nov-16,2333,RPA4573,E170,,1300,PHL,Green,No,Philadelphia,Pennsylvania
20-Nov-16,0016,UNKN,UNKN,,7500,HOU    ,Green,No,Houston,Texas
20-Nov-16,0040,LN854EC,EC45,,2500,ISO,Green,No,Kinston    ,North Carolina
20-Nov-16,0040,N854EC,EC145,,2500,GSB,UNKN,No,Goldsboro,North Carolina
20-Nov-16,0050,N46177,C172,,2400,FFZ,Green,No,Mesa,Arizona
20-Nov-16,0105,AAL1755,E190,,4000,PHL,Green,No,Philadelphia,Pennsylvania
20-Nov-16,0121,RDDL428,C172,,1500,DAB,Green,No,Daytona Beach,Florida
20-Nov-16,0202,EVA026,B744,,5000,SEA,Green,No,Seattle,Washington
20-Nov-16,0225,SWA903,B737,,2500,LAX,Green,No,Los Angeles,California
20-Nov-16,0226,SWA1802,B737,,8000,PHX,Green,No,Phoenix,Arizona
20-Nov-16,0320,AAL2192,B738,,3500,ORD,Blue,No,Chicago,Illinois
20-Nov-16,0343,CPZ5731,E75S,,1500,LAX,Multi-color  ,No,Los Angeles,California
20-Nov-16,0358,QFA7552,B744,,1500,LAX,Green,No,Los Angeles,California
20-Nov-16,0400,NKS955,A319,,1500,LAX,Multi-color  ,No,Los Angeles,California
20-Nov-16,0404,UAL486,B738,,1500,LAX,Multi-color  ,No,Los Angeles,California
20-Nov-16,0407,UAL325,A320,,1500,LAX,Multi-color  ,No,Los Angeles,California
20-Nov-16,0412,SKW5104,CRJ2,,4000,JMS,Blue-Purple,No,Jamestown,North Dakota
20-Nov-16,0430,ASH6268,E170,,4000,OKC,Green,No,Oklahoma City,Oklahoma
20-Nov-16,0440,N48CS,BE20,,13000,BFL,Blue,No,Bakersfield,California
20-Nov-16,0450,MHO224,C208,,3400,HNL,Green,No,Honolulu,Hawaii
20-Nov-16,0501,NKS319,A320 ,,1500,LAX,Green,No,Los Angeles,California
20-Nov-16,0518,N7155L,AA5,,5500,CA89,Green,No,Lake Elsinore,California
20-Nov-16,0729,GOODYR4A,UNKN,,900,LAX,Green,No,Los Angeles,California
20-Nov-16,0729,GY4R,BLIMP,,900,LAX,Green,No,Los Angeles,California
20-Nov-16,2317,AAL1889,A319,,5000,HFD,Green,No,Hartford,Connecticut
21-Nov-16,0006,N739QQ,C172,,10000,SFQ,Green,No,Suffolk,Virginia
21-Nov-16,0047,ASA696,B737,,4000,GEG,Green,No,Spokane,Washington
21-Nov-16,0054,FDX596,A306,,5000,BDL,Green,No,Windsor Locks,Connecticut
21-Nov-16,0115,N61942,C172,,4500,BNA,Green,No,Nashville,Tennessee
21-Nov-16,0117,LOF4325,E145,,3500,STL,Green,No,St. Louis,Missouri
21-Nov-16,0118,N734GS,C172,,2200,EVB,Green-Red,No,New Smyrna Beach,Florida
21-Nov-16,0126,SKW3046,CRJ7,,9000,PHX,Green,No,Phoenix,Arizona
